CBG,x,y,color,TOWN,COUNTY,Bos_Neighborhood
330151061022,-6.0744996,10.435061,#a6cee3,,,
250250603012,13.546249,0.1767263,#662506,Boston,Suffolk,South Boston
250250922002,12.219131,1.9438422,#662506,Boston,Suffolk,Dorchester
250092059001,-4.645378,-2.977819,#386cb0,Lynn,Essex,
250250108012,11.65483,-1.3474436,#662506,Boston,Suffolk,Back Bay
250214104003,8.917058,5.267933,#7fc97f,,,
250251204002,10.353042,1.464132,#662506,Boston,Suffolk,Jamaica Plain
250250924005,11.780301,1.8306999,#662506,Boston,Suffolk,Dorchester
250092057005,-4.367639,-2.8480415,#386cb0,Lynn,Essex,
250250108023,11.488642,-1.1934832,#662506,Boston,Suffolk,Back Bay
250250917003,12.243576,1.4363598,#662506,Boston,Suffolk,Dorchester
250214181013,12.5197315,4.9839544,#7fc97f,Quincy,Norfolk,
250251105013,9.591478,2.3057296,#662506,Boston,Suffolk,Roslindale
250235211013,13.695607,9.015719,#ef3b2c,Brockton,Plymouth,
250235451004,14.223391,11.961187,#ef3b2c,,,
250250901002,11.919015,1.4149425,#662506,Boston,Suffolk,Dorchester
250173331005,-1.2035124,-0.31445956,#fdb462,Woburn,Middlesex,
250235252032,14.277796,10.3245945,#ef3b2c,Bridgewater,Plymouth,
250092031003,-6.228997,-2.8663275,#386cb0,,,
250214031006,6.723248,2.3925414,#7fc97f,,,
250173414003,-1.1584378,-4.4071717,#fdb462,Malden,Middlesex,
250092047023,-6.017168,-1.9259139,#386cb0,Salem,Essex,
250235022003,12.946951,8.793818,#ef3b2c,Weymouth,Norfolk,
250250007011,8.300849,-1.0437925,#662506,Boston,Suffolk,Brighton
250251207002,10.027009,0.35828713,#662506,Boston,Suffolk,Jamaica Plain
250251205003,11.154289,0.99740297,#662506,Boston,Suffolk,Jamaica Plain
250173514043,3.0650496,-3.763655,#fdb462,Somerville,Middlesex,
250235232023,13.578533,9.216996,#ef3b2c,,,
250251008002,12.153825,2.6234682,#662506,Boston,Suffolk,Dorchester
250092057002,-4.432556,-2.8885493,#386cb0,Lynn,Essex,
250250403005,3.6347468,-4.8477006,#662506,Boston,Suffolk,Charlestown
250173573001,4.8701763,-1.2962202,#fdb462,Cambridge,Middlesex,
250250509012,-2.289136,-6.761032,#662506,Boston,Suffolk,East Boston
250173342004,-2.6303673,-0.42335343,#fdb462,,,
250251801012,-2.6547804,-5.996464,#662506,Winthrop,Suffolk,
250250502004,-2.362202,-6.85004,#662506,Boston,Suffolk,East Boston
250092532042,-6.8053894,8.385481,#386cb0,,,
330150650061,-3.4704661,10.341146,#a6cee3,,,
250092172022,-6.91543,-0.9396214,#386cb0,Beverly,Essex,
250092131001,-6.5689135,0.10590447,#386cb0,,,
250259811004,11.00205,2.1584747,#662506,Boston,Suffolk,Mattapan
250235011011,12.198947,7.836677,#ef3b2c,,,
250251606024,-1.4428028,-5.8409734,#662506,Chelsea,Suffolk,
250251605015,-1.4577737,-5.845472,#662506,Chelsea,Suffolk,
250173506002,2.3793533,-3.0070095,#fdb462,Somerville,Middlesex,
250173593002,-0.3609412,0.5907281,#fdb462,,,
250251010016,11.412047,2.3060665,#662506,Boston,Suffolk,Mattapan
250092231002,-6.955766,0.0071554203,#386cb0,,,
250251002002,11.614163,2.397347,#662506,Boston,Suffolk,Dorchester
250173861001,5.6579366,3.5675576,#fdb462,Framingham,Middlesex,
250173399005,0.73854274,-3.5992625,#fdb462,Medford,Middlesex,
250092508001,-7.2375245,9.21565,#386cb0,Lawrence,Essex,
250173567024,0.7743084,-0.9504201,#fdb462,,,
250173421022,-1.1939846,-4.996812,#fdb462,Everett,Middlesex,
250250403002,3.6688437,-4.8296604,#662506,Boston,Suffolk,Charlestown
250251004003,11.6727295,2.565167,#662506,Boston,Suffolk,Mattapan
250235101001,14.980755,8.211508,#ef3b2c,Brockton,Plymouth,
250250607002,13.259959,0.5468877,#662506,Boston,Suffolk,South Boston
250173394003,1.8106178,-3.2366178,#fdb462,Medford,Middlesex,
250251701006,-1.8587345,-5.4839134,#662506,Chelsea,Suffolk,
250173241013,0.5199053,3.037357,#fdb462,,,
250251703007,-2.1215992,-5.3609624,#662506,Revere,Suffolk,
250092509001,-7.57278,9.285399,#386cb0,Lawrence,Essex,
250173538001,4.075128,-3.101293,#fdb462,Cambridge,Middlesex,
250214042011,5.9028974,2.9815137,#7fc97f,,,
250173216003,3.331143,4.5112414,#fdb462,Marlborough,Middlesex,
250250402002,3.5928142,-4.812444,#662506,Boston,Suffolk,Charlestown
250250610003,13.169906,0.6542608,#662506,Boston,Suffolk,South Boston
250250903001,12.016384,1.0008847,#662506,Boston,Suffolk,Dorchester
250092083002,-2.678928,-3.6011932,#386cb0,Lynn,Essex,
250092113001,-6.3334045,-0.8644902,#386cb0,Beverly,Essex,
250092022005,-5.8842425,-2.8117046,#386cb0,,,
250092523004,-7.0314994,9.456842,#386cb0,Methuen,Essex,
250214564012,14.424246,6.578699,#7fc97f,,,
250092046003,-6.2430367,-1.9432032,#386cb0,Salem,Essex,
250251008001,12.375579,2.158942,#662506,Boston,Suffolk,Dorchester
250092611013,-5.1694813,9.127601,#386cb0,Haverhill,Essex,
250173361003,-2.3681676,-2.1127284,#fdb462,Melrose,Middlesex,
250251404001,11.376793,2.347969,#662506,Boston,Suffolk,Hyde Park
250235111006,15.059294,8.4097185,#ef3b2c,Brockton,Plymouth,
250214421032,8.263135,5.520246,#7fc97f,Franklin,Norfolk,
250251404004,11.249412,2.5566738,#662506,Boston,Suffolk,Hyde Park
250214172004,12.543715,4.5673194,#7fc97f,Quincy,Norfolk,
250092046004,-6.18281,-2.005935,#386cb0,Salem,Essex,
250173731001,6.216364,0.31146565,#fdb462,Boston,Suffolk,Brighton
250250902001,12.111462,1.2840042,#662506,Boston,Suffolk,Dorchester
330150570002,-4.275355,11.797637,#a6cee3,,,
250173221004,3.2551193,4.5730205,#fdb462,Marlborough,Middlesex,
250214228003,12.257542,7.378997,#7fc97f,Weymouth,Norfolk,
250251802002,-2.54605,-5.977018,#662506,Winthrop,Suffolk,
250173011011,0.42276308,3.2376711,#fdb462,,,
250092175003,-7.088881,-0.8974119,#386cb0,Beverly,Essex,
250250104043,10.950455,-0.4502972,#662506,Boston,Suffolk,Fenway
250092505002,-7.5753746,9.436797,#386cb0,Lawrence,Essex,
250214043022,5.7714944,3.1348424,#7fc97f,,,
250173881001,0.786803,3.1781328,#fdb462,,,
250250007013,8.536544,-0.87208253,#662506,Boston,Suffolk,Brighton
250173502003,2.9720068,-3.8087056,#fdb462,Somerville,Middlesex,
250250403004,3.6389825,-4.8217435,#662506,Boston,Suffolk,Charlestown
250251104034,9.8681965,2.8838725,#662506,Boston,Suffolk,Roslindale
250092172023,-6.791435,-0.9729787,#386cb0,Beverly,Essex,
250092232003,-7.008671,-0.03251515,#386cb0,,,
250251203012,11.317953,0.9939355,#662506,Boston,Suffolk,Jamaica Plain
250092041014,-6.189704,-2.1147008,#386cb0,Salem,Essex,
250173742003,6.8859954,1.1854618,#fdb462,Newton,Middlesex,
250251605014,-1.330854,-6.076979,#662506,Chelsea,Suffolk,
250173141012,-1.9178367,2.9803917,#fdb462,,,
250251003002,11.647417,2.249811,#662506,Boston,Suffolk,Dorchester
250173421021,-1.4036263,-4.8729277,#fdb462,Everett,Middlesex,
250250918002,12.545163,1.4334859,#662506,Boston,Suffolk,Dorchester
250214175011,12.603538,4.5425673,#7fc97f,Quincy,Norfolk,
250214571002,14.995445,7.4758725,#7fc97f,Brockton,Plymouth,
250173528001,3.8563716,-3.1619663,#fdb462,Cambridge,Middlesex,
250173416002,-1.1378126,-3.9340665,#fdb462,Malden,Middlesex,
250092502002,-7.5431614,9.369767,#386cb0,Lawrence,Essex,
250092082002,-2.5364137,-3.6643727,#386cb0,,,
250250705002,11.693056,-0.22223392,#662506,Boston,Suffolk,South End
250092031006,-5.9311213,-2.7716944,#386cb0,Salem,Essex,
250092543023,-2.5887618,0.34310767,#386cb0,,,
250235401012,14.367751,10.968991,#ef3b2c,,,
250173662012,4.351174,3.9054587,#fdb462,,,
250092603021,-5.0598235,9.280139,#386cb0,Haverhill,Essex,
250173672001,6.4667015,1.1960379,#fdb462,Waltham,Middlesex,
250173527001,3.6774344,-3.4762666,#fdb462,Cambridge,Middlesex,
250173510002,3.1226647,-3.1689513,#fdb462,Somerville,Middlesex,
250173395004,1.4183956,-3.3821428,#fdb462,Medford,Middlesex,
250092641001,-5.233378,8.992105,#386cb0,,,
250250002023,7.7654104,-0.9316252,#662506,Boston,Suffolk,Brighton
250235061023,12.5036335,9.594452,#ef3b2c,,,
250173141023,-1.9236492,2.9369268,#fdb462,Lowell,Middlesex,
250173574001,5.188952,-0.90820146,#fdb462,Watertown,Middlesex,
250173362005,-2.323095,-2.0356934,#fdb462,Melrose,Middlesex,
250173125013,-1.728928,2.2830944,#fdb462,Lowell,Middlesex,
250214421033,8.09271,5.4363365,#7fc97f,Franklin,Norfolk,
250173164001,-1.2672236,0.8730171,#fdb462,,,
250235211012,13.83271,9.111073,#ef3b2c,,,
250173740003,8.626561,1.7857722,#fdb462,Newton,Middlesex,
330170830024,-3.6244931,12.324497,#fb9a99,,,
250235252041,14.318598,9.783054,#ef3b2c,Bridgewater,Plymouth,
250251302002,9.540996,2.3179536,#662506,Boston,Suffolk,West Roxbury
250092172013,-7.0247216,-0.9618982,#386cb0,Beverly,Essex,
250173703001,5.330915,-1.056167,#fdb462,Watertown,Middlesex,
250250611011,13.122264,0.6659862,#662506,Boston,Suffolk,South Boston
250173125022,-1.6906253,2.373242,#fdb462,Lowell,Middlesex,
250092604023,-5.4967694,9.311256,#386cb0,Methuen,Essex,
250173419024,-1.5728545,-4.1914377,#fdb462,Revere,Suffolk,
330150670001,-4.1727605,10.978717,#a6cee3,,,
250173261022,0.66042006,3.4098303,#fdb462,,,
250092032005,-6.3301125,-3.0006118,#386cb0,Salem,Essex,
250092508002,-7.4095736,9.319793,#386cb0,Lawrence,Essex,
250251006013,12.629426,2.074902,#662506,Boston,Suffolk,Dorchester
250214564022,14.999411,7.3446875,#7fc97f,,,
250173514033,2.80735,-3.874543,#fdb462,Somerville,Middlesex,
250235252031,14.274571,9.732703,#ef3b2c,Bridgewater,Plymouth,
250251001002,11.750517,1.8536446,#662506,Boston,Suffolk,Dorchester
250251402025,10.975577,2.611562,#662506,Boston,Suffolk,Hyde Park
250250008023,7.9731865,-1.1938714,#662506,Boston,Suffolk,Allston
250173213002,3.2168043,4.5959244,#fdb462,Marlborough,Middlesex,
250214226004,12.520897,7.0964174,#7fc97f,Weymouth,Norfolk,
250214202012,14.433914,7.7357454,#7fc97f,Randolph,Norfolk,
250092021012,-5.5991316,-2.8113282,#386cb0,,,
250250818002,11.863623,0.77860814,#662506,Boston,Suffolk,Roxbury
250092114024,-6.293208,-0.86006176,#386cb0,,,
330151062001,-4.053891,11.305869,#a6cee3,,,
250250601012,13.462241,0.3333439,#662506,Boston,Suffolk,South Boston
250173511004,3.2875364,-3.3140962,#fdb462,Somerville,Middlesex,
330170830014,-3.6072996,12.465163,#fb9a99,,,
330170880003,-4.181168,12.786376,#fb9a99,,,
250250611012,12.740107,0.96520835,#662506,Boston,Suffolk,Dorchester
250250007012,8.072411,-1.0805963,#662506,Boston,Suffolk,Allston
250250923004,11.810015,2.0156796,#662506,Boston,Suffolk,Dorchester
250173113002,-1.4491463,2.7616992,#fdb462,Lowell,Middlesex,
250235232021,14.116995,9.678849,#ef3b2c,,,
250251205002,10.556289,1.1304859,#662506,Boston,Suffolk,Jamaica Plain
250235423006,14.275816,10.866595,#ef3b2c,,,
250235105021,15.299064,8.097746,#ef3b2c,Brockton,Plymouth,
250250911005,13.144224,0.8451699,#662506,Boston,Suffolk,Dorchester
250251707023,-2.3213015,-5.8503323,#662506,Revere,Suffolk,
250092054001,-4.6124444,-2.4056563,#386cb0,Lynn,Essex,
250250003014,7.836868,-1.1155429,#662506,Boston,Suffolk,Brighton
250235304003,13.059747,10.784813,#ef3b2c,,,
250214212004,14.6989765,7.866718,#7fc97f,Randolph,Norfolk,
250173155005,-1.3212924,0.6666394,#fdb462,,,
250173563004,0.7130898,-1.05171,#fdb462,,,
250173745005,6.404418,1.0203916,#fdb462,Newton,Middlesex,
250173826011,5.2085586,4.00232,#fdb462,Framingham,Middlesex,
250235108004,15.519174,8.306841,#ef3b2c,Brockton,Plymouth,
250173871004,5.8147836,4.1130047,#fdb462,,,
250173746003,5.717152,0.4645793,#fdb462,Newton,Middlesex,
250173822002,5.4308124,3.4688945,#fdb462,,,
250173651004,3.9846504,4.0730615,#fdb462,,,
330150510001,-5.0892425,11.09925,#a6cee3,,,
250173354004,-2.868201,-1.31924,#fdb462,,,
250173181004,-0.4324592,2.8901875,#fdb462,,,
250251301007,9.447201,2.4610326,#662506,Boston,Suffolk,West Roxbury
250214101004,8.743441,5.4283867,#7fc97f,,,
250250602001,13.578764,0.19200738,#662506,Boston,Suffolk,South Boston
250214202011,14.523488,7.764911,#7fc97f,Randolph,Norfolk,
250173871001,5.766865,4.0882893,#fdb462,,,
250092175002,-7.0344024,-1.0288036,#386cb0,Beverly,Essex,
250214172007,12.571395,4.511324,#7fc97f,Quincy,Norfolk,
250214421024,8.222768,5.5611258,#7fc97f,Franklin,Norfolk,
250092524002,-7.4762774,9.44361,#386cb0,Lawrence,Essex,
250092053001,-4.7346663,-2.7028847,#386cb0,Lynn,Essex,
250214164006,12.345251,4.1051817,#7fc97f,,,
250173372012,-2.265135,-1.0001677,#fdb462,,,
250092031001,-6.1660333,-2.8178658,#386cb0,Salem,Essex,
250214162003,12.125163,3.642061,#7fc97f,,,
250250817004,11.894556,0.8981156,#662506,Boston,Suffolk,Roxbury
250173572003,5.123078,-0.72058314,#fdb462,,,
250235411003,14.17257,11.837705,#ef3b2c,,,
250251302001,9.516039,2.3889527,#662506,Boston,Suffolk,West Roxbury
250173321003,-1.1350487,0.38166022,#fdb462,,,
250250924001,11.950534,1.7339743,#662506,Boston,Suffolk,Dorchester
250173586001,-0.13574593,-0.0790163,#fdb462,,,
250173394002,1.7809582,-3.2307563,#fdb462,Medford,Middlesex,
250173113001,-1.016382,2.6039848,#fdb462,Lowell,Middlesex,
250173313003,-2.1736271,0.38460442,#fdb462,Woburn,Middlesex,
250173613005,1.4714417,2.9549394,#fdb462,,,
250214021024,9.754643,2.941165,#7fc97f,Boston,Suffolk,West Roxbury
250214113012,9.240466,4.418954,#7fc97f,,,
250173411024,0.012488654,-3.7322967,#fdb462,Medford,Middlesex,
250259816001,-2.4808118,-6.1824408,#662506,Boston,Suffolk,East Boston
250173613004,0.8587764,2.6382554,#fdb462,,,
330151051002,-4.7227526,10.527244,#a6cee3,,,
250173514042,2.820883,-3.787105,#fdb462,Somerville,Middlesex,
250173385001,-0.8828833,-0.67128843,#fdb462,Medford,Middlesex,
330170842001,-4.139655,12.805651,#fb9a99,,,
250214195002,12.559994,6.4352164,#7fc97f,Braintree,Norfolk,
250092518001,-7.4862623,9.138913,#386cb0,Lawrence,Essex,
250250904004,12.329907,0.9702992,#662506,Boston,Suffolk,Dorchester
250173826012,5.443331,3.7661216,#fdb462,Framingham,Middlesex,
250235241012,14.437399,9.582877,#ef3b2c,Brockton,Plymouth,
250235401031,14.322117,10.981404,#ef3b2c,,,
250214172005,12.510882,4.7368035,#7fc97f,Quincy,Norfolk,
250173384002,-0.82407296,-0.59197074,#fdb462,Medford,Middlesex,
250173411013,-1.6011541,-4.518411,#fdb462,Medford,Middlesex,
330150520003,-4.9570975,10.353718,#a6cee3,,,
250214112003,9.285155,4.3248396,#7fc97f,,,
250250820002,11.873436,1.1504253,#662506,Boston,Suffolk,Roxbury
250173564007,0.5333319,-0.77472574,#fdb462,,,
250235031025,12.575616,9.082047,#ef3b2c,,,
250173363001,-2.0228953,-4.0859475,#fdb462,Malden,Middlesex,
250235261002,13.585412,10.273703,#ef3b2c,,,
250092062001,-4.6929297,-3.1143088,#386cb0,Lynn,Essex,
250173731002,6.221286,0.37866902,#fdb462,Boston,Suffolk,Brighton
250235309014,13.430559,10.9911585,#ef3b2c,,,
250214163005,12.032262,3.3688784,#7fc97f,Boston,Suffolk,Mattapan
250251101036,10.32737,2.011626,#662506,Boston,Suffolk,Jamaica Plain
250250408011,3.627846,-4.747908,#662506,Boston,Suffolk,Charlestown
250214224001,12.4562645,7.098794,#7fc97f,Weymouth,Norfolk,
250092514002,-7.378654,9.512807,#386cb0,Lawrence,Essex,
250235115003,15.234334,8.355611,#ef3b2c,Brockton,Plymouth,
250092056001,-4.1422577,-2.7540796,#386cb0,Lynn,Essex,
250092221003,-7.3608418,-0.1558647,#386cb0,Gloucester,Essex,
250173691003,5.171372,0.3440186,#fdb462,Waltham,Middlesex,
250251010011,11.439742,2.4719343,#662506,Boston,Suffolk,Mattapan
250173838005,5.1047273,4.207103,#fdb462,Framingham,Middlesex,
250092524001,-7.6751423,9.442616,#386cb0,Methuen,Essex,
250235304001,13.182839,10.781612,#ef3b2c,,,
250214043013,5.7420926,3.1316226,#7fc97f,,,
250259810001,9.887905,2.0784922,#662506,Boston,Suffolk,West Roxbury
250173152003,-1.7981924,1.5518106,#fdb462,,,
330150650052,-3.5092351,10.341463,#a6cee3,,,
250251101032,10.101377,2.3081229,#662506,Boston,Suffolk,Roslindale
250214023002,9.878444,2.9151692,#7fc97f,Boston,Suffolk,Hyde Park
250173641022,1.6528207,3.147835,#fdb462,,,
250092691004,-3.454432,9.106964,#386cb0,Newburyport,Essex,
250214421012,8.267908,5.575719,#7fc97f,Franklin,Norfolk,
250250610002,12.895479,0.92188704,#662506,Boston,Suffolk,South Boston
250092526014,-6.7631183,9.195693,#386cb0,Lawrence,Essex,
250235212023,13.748008,8.959692,#ef3b2c,,,
250173361004,-2.4575288,-1.7179315,#fdb462,Melrose,Middlesex,
250251010012,11.402395,2.363632,#662506,Boston,Suffolk,Mattapan
250173363003,-2.316242,-2.1268582,#fdb462,Melrose,Middlesex,
330170841002,-3.9185433,12.57506,#fb9a99,,,
250173122002,-1.1793582,2.0522974,#fdb462,Lowell,Middlesex,
250214071005,8.154539,5.099736,#7fc97f,,,
250092681002,-3.4377828,9.098587,#386cb0,Newburyport,Essex,
250214141002,14.282482,6.4811406,#7fc97f,,,
250092107004,-6.0618954,-1.6066726,#386cb0,Salem,Essex,
330170811002,-3.4174361,12.299876,#fb9a99,,,
330150600001,-4.4775753,10.99604,#a6cee3,,,
250235113021,15.213731,8.33673,#ef3b2c,Brockton,Plymouth,
250214061024,8.238128,4.9592085,#7fc97f,,,
250173631042,1.1604129,3.020245,#fdb462,,,
250214221002,12.800686,7.550384,#7fc97f,Weymouth,Norfolk,
250173115001,-1.0620284,2.542706,#fdb462,Lowell,Middlesex,
250214201003,12.010307,2.2233608,#7fc97f,Randolph,Norfolk,
250092523005,-6.8818808,9.142213,#386cb0,Methuen,Essex,
250173702023,5.8598723,0.08633991,#fdb462,Watertown,Middlesex,
250214131003,9.355731,4.332223,#7fc97f,,,
250214563022,14.819864,7.035334,#7fc97f,,,
250251304042,9.612625,2.6047978,#662506,Boston,Suffolk,West Roxbury
250173163002,-1.0805444,0.85003734,#fdb462,,,
250214163004,12.042715,3.4906638,#7fc97f,,,
250173586005,-0.25656322,0.17893592,#fdb462,,,
250250502003,-2.2807064,-6.802934,#662506,Boston,Suffolk,East Boston
250235411001,14.167923,11.915755,#ef3b2c,,,
250173541001,4.0230513,-2.4391167,#fdb462,Cambridge,Middlesex,
250173173022,-0.5381685,2.820415,#fdb462,,,
250173564003,0.58597815,-0.8966698,#fdb462,,,
250092502004,-7.482962,9.336726,#386cb0,Lawrence,Essex,
250214231004,12.232888,8.114216,#7fc97f,,,
250214203023,14.643086,7.8280525,#7fc97f,Randolph,Norfolk,
250173215003,3.2217093,4.5476356,#fdb462,Marlborough,Middlesex,
250092664002,-3.702681,9.4020605,#386cb0,Amesbury,Essex,
250235453002,14.078753,11.918833,#ef3b2c,,,
250251002001,11.997104,1.7522558,#662506,Boston,Suffolk,Dorchester
250173221003,3.2782373,4.5667677,#fdb462,,,
250251402023,11.145988,2.6320398,#662506,Boston,Suffolk,Hyde Park
250251206002,10.282521,1.3365425,#662506,Boston,Suffolk,Jamaica Plain
250251106012,9.477815,2.182249,#662506,Boston,Suffolk,West Roxbury
250214176013,12.564961,4.802549,#7fc97f,Quincy,Norfolk,
250092641002,-5.2942944,9.133467,#386cb0,Haverhill,Essex,
250235041011,12.599451,8.945219,#ef3b2c,,,
250214222004,12.61402,7.2343187,#7fc97f,Weymouth,Norfolk,
250173115003,-0.95706046,2.3057976,#fdb462,Lowell,Middlesex,
250251101037,10.209945,2.2539976,#662506,Boston,Suffolk,Roslindale
250173341003,-1.9356865,-0.61625737,#fdb462,Woburn,Middlesex,
250173364022,-2.284735,-2.1789849,#fdb462,Melrose,Middlesex,
250214044003,6.350486,2.7588398,#7fc97f,,,
250214401004,8.626657,5.5320034,#7fc97f,,,
250173171013,-0.49994507,2.7651439,#fdb462,,,
250173621001,0.47011095,2.7876546,#fdb462,,,
250173581004,0.2559778,-0.4817634,#fdb462,,,
250173744002,6.2459254,0.81557393,#fdb462,Newton,Middlesex,
250214422012,8.128,5.6107893,#7fc97f,Franklin,Norfolk,
250250904003,12.231783,1.0062379,#662506,Boston,Suffolk,Dorchester
250235307001,12.970002,10.865478,#ef3b2c,,,
250173593003,-0.25203016,0.45141903,#fdb462,,,
250214572002,6.672081,2.3893998,#7fc97f,,,
250092084003,-2.6117954,-3.6331034,#386cb0,Melrose,Middlesex,
250173115002,-0.74853295,2.5770934,#fdb462,Lowell,Middlesex,
250092091004,-3.3351178,-1.5219295,#386cb0,,,
250092517003,-7.5654883,8.957886,#386cb0,Lawrence,Essex,
250173882001,0.46699488,3.2401726,#fdb462,,,
250251006012,12.63472,2.7114947,#662506,Boston,Suffolk,Dorchester
250235102002,14.932968,8.120339,#ef3b2c,Brockton,Plymouth,
250235221025,13.162785,9.07703,#ef3b2c,,,
250173391002,-0.92103523,-5.436615,#fdb462,Medford,Middlesex,
250214178021,12.555705,5.1520667,#7fc97f,Quincy,Norfolk,
250259811003,10.529069,2.188768,#662506,Boston,Suffolk,Mattapan
250092067002,-5.479261,-2.7303216,#386cb0,Lynn,Essex,
250214071001,7.9900045,5.1240325,#7fc97f,,,
250173165002,-1.0590646,1.0635095,#fdb462,,,
250173352002,-2.9235308,-1.251619,#fdb462,,,
250250817001,11.890668,0.8686507,#662506,Boston,Suffolk,Roxbury
250173872014,5.7268896,3.9799798,#fdb462,,,
250250604003,13.470456,0.2878928,#662506,Boston,Suffolk,South Boston
250092532041,-6.93734,8.256582,#386cb0,,,
250173313002,-2.1547544,0.71373045,#fdb462,,,
250251303001,9.580443,2.4327474,#662506,Boston,Suffolk,Hyde Park
250092063003,-4.7317343,-3.0527358,#386cb0,Lynn,Essex,
250173587002,-0.1379793,-0.07259486,#fdb462,,,
250214133002,9.341893,4.2090454,#7fc97f,,,
250092508004,-6.946591,9.435134,#386cb0,Lawrence,Essex,
250092521012,-7.086168,9.42665,#386cb0,Lawrence,Essex,
250173702022,5.5332813,-0.30490232,#fdb462,Watertown,Middlesex,
330151061014,-5.7303634,10.8779745,#a6cee3,,,
250092522011,-6.6462154,9.6009865,#386cb0,Methuen,Essex,
250235031013,12.561138,8.904526,#ef3b2c,,,
250235305002,13.011776,10.877233,#ef3b2c,,,
250214162007,11.518939,2.8475847,#7fc97f,Boston,Suffolk,Hyde Park
330150697001,-3.0805848,11.571877,#a6cee3,,,
250235071011,12.754839,9.912882,#ef3b2c,,,
250173011021,0.51458615,3.284812,#fdb462,,,
250251805002,-2.6398528,-6.0244846,#662506,Winthrop,Suffolk,
250235105022,15.331695,8.095385,#ef3b2c,Brockton,Plymouth,
250173531023,4.3041034,-3.2955768,#fdb462,Cambridge,Middlesex,
250173536003,4.0799103,-2.3743231,#fdb462,Cambridge,Middlesex,
330150035001,-5.509641,11.038386,#a6cee3,,,
250173361005,-2.4872208,-2.0583007,#fdb462,Melrose,Middlesex,
250173871002,5.6924353,4.1857233,#fdb462,,,
250173171031,-0.19936305,2.793804,#fdb462,,,
250173321001,-1.4647882,0.12254488,#fdb462,,,
250235101002,14.776596,8.242784,#ef3b2c,Brockton,Plymouth,
250250402001,3.5765533,-4.7911596,#662506,Boston,Suffolk,Charlestown
250173011023,0.45627913,3.2842448,#fdb462,,,
250251401072,10.796562,2.7406266,#662506,Boston,Suffolk,Hyde Park
250214222001,12.918489,7.813281,#7fc97f,Weymouth,Norfolk,
250251701005,-1.6555225,-5.713233,#662506,Revere,Suffolk,
330151031002,-5.151927,9.890143,#a6cee3,,,
250173125011,-1.660057,2.2102664,#fdb462,Lowell,Middlesex,
250092046001,-6.243645,-1.7154578,#386cb0,Salem,Essex,
250214228002,12.374473,7.547121,#7fc97f,Weymouth,Norfolk,
250235453003,14.167781,11.98681,#ef3b2c,,,
250173411025,0.3343495,-3.632646,#fdb462,Medford,Middlesex,
250235421012,14.208071,11.200753,#ef3b2c,,,
250173584002,-0.18582499,0.0028304397,#fdb462,,,
250214422011,8.09886,5.6534753,#7fc97f,Franklin,Norfolk,
250251302005,9.422128,2.4121954,#662506,Boston,Suffolk,West Roxbury
250173567022,0.4551903,-0.74168426,#fdb462,,,
250092526022,-6.2040963,9.421178,#386cb0,Methuen,Essex,
250092523003,-6.9868727,8.650532,#386cb0,Lawrence,Essex,
250173565006,0.4800798,-0.6880882,#fdb462,,,
250173164004,-1.038514,0.8533361,#fdb462,,,
250092131005,-6.761446,-0.030445363,#386cb0,,,
250214024005,9.763708,3.1138554,#7fc97f,,,
330150033022,-5.393333,11.1924715,#a6cee3,,,
250092105003,-4.975835,-1.9604554,#386cb0,Lynn,Essex,
250173652012,3.8026576,4.1994305,#fdb462,,,
250251707021,-2.2266474,-5.7350616,#662506,Revere,Suffolk,
250173823003,5.557356,3.5656517,#fdb462,,,
250235452001,14.144885,12.013267,#ef3b2c,,,
250235081011,12.750009,9.229035,#ef3b2c,,,
250173392002,1.4035897,-3.1874418,#fdb462,Medford,Middlesex,
250092219022,-7.7163696,0.024476897,#386cb0,Gloucester,Essex,
250173838002,4.987158,3.939996,#fdb462,Framingham,Middlesex,
250092181002,-7.3689265,-0.2456087,#386cb0,,,
250251701004,-2.023665,-5.651469,#662506,Revere,Suffolk,
